id,pred
4_5523_2019-01-28.jpg_0_clsnn0010101000d,0.8751763
4_5523_2019-01-28.jpg_1_clsnn0010101000d,0.706261
4_5523_2019-01-28.jpg_2_clsnn0010101000d,0.85789293
4_5523_2019-01-28.jpg_3_clsnn0010101000d,0.7784391
4_5523_2019-01-28.jpg_4_clsnn0010101000d,0.13192694
4_5523_2019-01-28.jpg_5_clsnn0010101000d,0.9614567
4_5523_2019-01-28.jpg_6_clsnn0010111000d,0.563319
4_5523_2019-01-28.jpg_7_clsnn0010000000d,0.03392267
4_5523_2019-01-28.jpg_8_clsnn0001000000d,0.47423473
4_5529_2019-01-28.jpg_0_clsnn0010101000d,0.15098843
4_5529_2019-01-28.jpg_1_clsnn0010011000d,0.45975554
4_5529_2019-01-28.jpg_2_clsnn0100000000d,0.30617473
4_5529_2019-01-28.jpg_3_clsnn0011000000d,0.36143407
4_5529_2019-01-28.jpg_4_clsnn0010101000d,0.7442903
4_5529_2019-01-28.jpg_5_clsnn0010101000d,0.7051908
4_5529_2019-01-28.jpg_6_clsnn0010101000d,0.51122504
4_5529_2019-01-28.jpg_7_clsnn0010101000d,0.5460175
4_5529_2019-01-28.jpg_8_clsnn0001000000d,0.32208604
4_5529_2019-01-28.jpg_9_clsnn0010000000d,0.066951655
4_5535_2019-01-28.jpg_0_clsnn0010101000d,0.3601845
4_5535_2019-01-28.jpg_1_clsnn0010011000d,0.24796891
4_5535_2019-01-28.jpg_2_clsnn0010101000d,0.7347296
4_5535_2019-01-28.jpg_3_clsnn0010101000d,0.7865506
4_5535_2019-01-28.jpg_4_clsnn0010101000d,0.5979874
4_5535_2019-01-28.jpg_5_clsnn0010101000d,0.112075776
4_5535_2019-01-28.jpg_6_clsnn1000000000d,0.035385177
4_5535_2019-01-28.jpg_7_clsnn0011000000d,0.3746006
4_5535_2019-01-28.jpg_8_clsnn0010101000d,0.83752686
4_5541_2019-01-28.jpg_0_clsnn0010101000d,0.834264
4_5541_2019-01-28.jpg_1_clsnn0011100000d,0.9233427
4_5541_2019-01-28.jpg_2_clsnn0010011000d,0.28552884
4_5541_2019-01-28.jpg_3_clsnn0001000000d,0.34511325
4_5541_2019-01-28.jpg_4_clsnn0011000000d,0.3248595
4_5541_2019-01-28.jpg_5_clsnn0010101000d,0.7942327
4_5541_2019-01-28.jpg_6_clsnn0010101000d,0.6110083
4_5541_2019-01-28.jpg_7_clsnn0011100000d,0.10291069
4_5547_2019-01-28.jpg_0_clsnn0011000000d,0.46775106
4_5547_2019-01-28.jpg_1_clsnn0010101000d,0.904403
4_5547_2019-01-28.jpg_2_clsnn0010101000d,0.29280043
4_5547_2019-01-28.jpg_3_clsnn0010101000d,0.91069996
4_5547_2019-01-28.jpg_4_clsnn0010011000d,0.37699237
4_5547_2019-01-28.jpg_5_clsnn0010101000d,0.8958088
4_5547_2019-01-28.jpg_6_clsnn0011100000d,0.49444708
4_5547_2019-01-28.jpg_7_clsnn0010000000d,0.040439498
4_5553_2019-01-28.jpg_0_clsnn0010100000d,0.8751371
4_5553_2019-01-28.jpg_1_clsnn0010101000d,0.8808727
4_5553_2019-01-28.jpg_2_clsnn0011100010d,0.22424023
4_5553_2019-01-28.jpg_3_clsnn0011000000d,0.47155172
4_5553_2019-01-28.jpg_4_clsnn0011100000d,0.524675
4_5553_2019-01-28.jpg_5_clsnn0010100000d,0.82281417
4_5553_2019-01-28.jpg_6_clsnn0010011000d,0.38331857
4_5559_2019-01-28.jpg_0_clsnn0011100000d,0.4970439
4_5559_2019-01-28.jpg_1_clsnn0011000000d,0.38851106
4_5559_2019-01-28.jpg_2_clsnn0010011000d,0.33528942
4_5559_2019-01-28.jpg_3_clsnn0010101000d,0.8545209
4_5559_2019-01-28.jpg_4_clsnn0010101000d,0.79297096
4_5559_2019-01-28.jpg_5_clsnn0010101000d,0.55241376
4_5559_2019-01-28.jpg_6_clsnn0011100000d,0.30298164
4_5565_2019-01-28.jpg_0_clsnn0010000000d,0.010681124
4_5565_2019-01-28.jpg_1_clsnn0010011000d,0.23838408
4_5565_2019-01-28.jpg_2_clsnn0010101000d,0.8438195
4_5565_2019-01-28.jpg_3_clsnn0010101000d,0.8894139
4_5565_2019-01-28.jpg_4_clsnn0011100000d,0.14132027
4_5565_2019-01-28.jpg_5_clsnn0011100000d,0.8631133
4_5565_2019-01-28.jpg_6_clsnn0010101000d,0.4760695
4_5565_2019-01-28.jpg_7_clsnn0001000000d,0.4339946
4_5571_2019-01-28.jpg_0_clsnn0010011000d,0.2849569
4_5571_2019-01-28.jpg_1_clsnn0010101000d,0.86799663
4_5571_2019-01-28.jpg_2_clsnn0010101000d,0.6755355
4_5571_2019-01-28.jpg_3_clsnn0011100000d,0.103129506
4_5571_2019-01-28.jpg_4_clsnn0010101000d,0.21889293
4_5571_2019-01-28.jpg_5_clsnn0010000000d,0.03031676
4_5571_2019-01-28.jpg_6_clsnn0010101000d,0.3626649
4_5571_2019-01-28.jpg_7_clsnn0001000000d,0.4096713
4_5577_2019-01-28.jpg_0_clsnn0010101000d,0.6384986
4_5577_2019-01-28.jpg_1_clsnn0011000000d,0.36320627
4_5577_2019-01-28.jpg_2_clsnn0010101000d,0.8609945
4_5577_2019-01-28.jpg_3_clsnn0011101000d,0.58631414
4_5577_2019-01-28.jpg_4_clsnn0010000000d,0.03588941
4_5577_2019-01-28.jpg_5_clsnn0010101000d,0.78050923
4_5577_2019-01-28.jpg_6_clsnn0011101000d,0.8333727
4_5577_2019-01-28.jpg_7_clsnn0010101000d,0.5898464
4_5577_2019-01-28.jpg_8_clsnn0000010000d,0.31515005
4_5583_2019-01-28.jpg_0_clsnn0010000000d,0.054845292
4_5583_2019-01-28.jpg_1_clsnn0010011000d,0.3612222
4_5583_2019-01-28.jpg_2_clsnn0010101000d,0.8924653
4_5583_2019-01-28.jpg_3_clsnn0011100000d,0.7118632
4_5583_2019-01-28.jpg_4_clsnn1000000000d,0.52811784
4_5583_2019-01-28.jpg_5_clsnn0011100000d,0.39637262
4_5583_2019-01-28.jpg_6_clsnn0001000000d,0.3969674
4_5583_2019-01-28.jpg_7_clsnn0100000000d,0.35593656
4_5583_2019-01-28.jpg_8_clsnn0010101000d,0.7985022
4_5589_2019-01-28.jpg_0_clsnn0011100000d,0.38764128
4_5589_2019-01-28.jpg_10_clsnn0010100000d,0.75722
4_5589_2019-01-28.jpg_1_clsnn0011100000d,0.6201078
4_5589_2019-01-28.jpg_2_clsnn0011101000d,0.32849827
4_5589_2019-01-28.jpg_3_clsnn0000111000d,0.4739805
4_5589_2019-01-28.jpg_4_clsnn0010101000d,0.25195998
4_5589_2019-01-28.jpg_5_clsnn0010000000d,0.08526856
4_5589_2019-01-28.jpg_6_clsnn1000000000d,0.15232684
4_5589_2019-01-28.jpg_7_clsnn1000000000d,0.28971046
4_5589_2019-01-28.jpg_8_clsnn0010100000d,0.6049208
4_5589_2019-01-28.jpg_9_clsnn1000000000d,0.37230128
4_5595_2019-01-28.jpg_0_clsnn0011101000d,0.22316217
4_5595_2019-01-28.jpg_1_clsnn0010101000d,0.55038464
4_5595_2019-01-28.jpg_2_clsnn0000111000d,0.21118385
4_5595_2019-01-28.jpg_3_clsnn0011101000d,0.60844785
4_5595_2019-01-28.jpg_4_clsnn0010100000d,0.90197027
4_5595_2019-01-28.jpg_5_clsnn0011100000d,0.45180348
4_5595_2019-01-28.jpg_6_clsnn1000000000d,0.17856507
4_5595_2019-01-28.jpg_7_clsnn0010000000d,0.07030943
4_5595_2019-01-28.jpg_8_clsnn1000000000d,0.3593355
4_5595_2019-01-28.jpg_9_clsnn0010100000d,0.8239087
4_5601_2019-01-28.jpg_0_clsnn0010101000d,0.6960512
4_5601_2019-01-28.jpg_1_clsnn0010101000d,0.22366667
4_5601_2019-01-28.jpg_2_clsnn0011000000d,0.23863772
4_5601_2019-01-28.jpg_3_clsnn0011100000d,0.58359164
4_5601_2019-01-28.jpg_4_clsnn0010101000d,0.84247655
4_5601_2019-01-28.jpg_5_clsnn0011100000d,0.39516
4_5601_2019-01-28.jpg_6_clsnn1000000000d,0.3114783
4_5601_2019-01-28.jpg_7_clsnn0010011000d,0.12133341
4_5601_2019-01-28.jpg_8_clsnn1000000010d,0.36906013
4_5607_2019-01-28.jpg_0_clsnn0011000000d,0.3492866
4_5607_2019-01-28.jpg_1_clsnn0010101000d,0.6131416
4_5607_2019-01-28.jpg_2_clsnn0011101010d,0.15150015
4_5607_2019-01-28.jpg_3_clsnn0011101000d,0.46039683
4_5607_2019-01-28.jpg_4_clsnn0010100000d,0.737878
4_5607_2019-01-28.jpg_5_clsnn0000111000d,0.07541845
4_5607_2019-01-28.jpg_6_clsnn0010100000d,0.75001496
4_5607_2019-01-28.jpg_7_clsnn1000000000d,0.6337837
4_5607_2019-01-28.jpg_8_clsnn1000000000d,0.33365244
4_5613_2019-01-28.jpg_0_clsnn0011100000d,0.62496835
4_5613_2019-01-28.jpg_1_clsnn0011100000d,0.27405626
4_5613_2019-01-28.jpg_2_clsnn0010101000d,0.64014333
4_5613_2019-01-28.jpg_3_clsnn0010101000d,0.7280457
4_5613_2019-01-28.jpg_4_clsnn0010011000d,0.4718648
4_5613_2019-01-28.jpg_5_clsnn0011000000d,0.33044344
4_5613_2019-01-28.jpg_6_clsnn0010101010d,0.2466582
4_5613_2019-01-28.jpg_7_clsnn1000000000d,0.18345988
4_5613_2019-01-28.jpg_8_clsnn0010101000d,0.76501757
4_5613_2019-01-28.jpg_9_clsnn1000000010d,0.40722257
4_5619_2019-01-28.jpg_0_clsnn1000000010d,0.45308796
4_5619_2019-01-28.jpg_1_clsnn0011000000d,0.3147487
4_5619_2019-01-28.jpg_2_clsnn0011100000d,0.26981005
4_5619_2019-01-28.jpg_3_clsnn0010101000d,0.79990304
4_5619_2019-01-28.jpg_4_clsnn0010101000d,0.7661354
4_5619_2019-01-28.jpg_5_clsnn0011100000d,0.7080832
4_5619_2019-01-28.jpg_6_clsnn0010011000d,0.316457
4_5619_2019-01-28.jpg_7_clsnn0010101000d,0.07865336
4_5625_2019-01-28.jpg_0_clsnn0010000000d,0.37644967
4_5625_2019-01-28.jpg_1_clsnn0010101000d,0.64906865
4_5625_2019-01-28.jpg_2_clsnn1000000000d,0.1702883
4_5625_2019-01-28.jpg_3_clsnn0010101000d,0.47822416
4_5625_2019-01-28.jpg_4_clsnn0011100000d,0.4993664
4_5625_2019-01-28.jpg_5_clsnn0010101000d,0.7045821
4_5625_2019-01-28.jpg_6_clsnn0011100000d,0.6379008
4_5625_2019-01-28.jpg_7_clsnn0010101000d,0.7738966
4_5625_2019-01-28.jpg_8_clsnn1000000010d,0.3221472
4_5625_2019-01-28.jpg_9_clsnn0010101000d,0.51018023
4_5631_2019-01-28.jpg_0_clsnn0010100000d,0.7513906
4_5631_2019-01-28.jpg_10_clsnn0000111000d,0.116620466
4_5631_2019-01-28.jpg_11_clsnn0010000000d,0.045684252
4_5631_2019-01-28.jpg_1_clsnn1000100010d,0.33534706
4_5631_2019-01-28.jpg_2_clsnn0010100000d,0.84029466
4_5631_2019-01-28.jpg_3_clsnn0010101000d,0.58357406
4_5631_2019-01-28.jpg_4_clsnn0011000000d,0.35669073
4_5631_2019-01-28.jpg_5_clsnn1000100000d,0.424718
4_5631_2019-01-28.jpg_6_clsnn0011100000d,0.27156615
4_5631_2019-01-28.jpg_7_clsnn1000000010d,0.1715792
4_5631_2019-01-28.jpg_8_clsnn0011101000d,0.6521175
4_5631_2019-01-28.jpg_9_clsnn0010101000d,0.7270243
4_5637_2019-01-28.jpg_0_clsnn0100000000d,0.0720424
4_5637_2019-01-28.jpg_10_clsnn1000000000d,0.32705462
4_5637_2019-01-28.jpg_1_clsnn0010101000d,0.4548505
4_5637_2019-01-28.jpg_2_clsnn0010101000d,0.59010094
4_5637_2019-01-28.jpg_3_clsnn0001000000d,0.37664762
4_5637_2019-01-28.jpg_4_clsnn0010101000d,0.41640908
4_5637_2019-01-28.jpg_5_clsnn0011100000d,0.31536523
4_5637_2019-01-28.jpg_6_clsnn1001000000d,0.3932093
4_5637_2019-01-28.jpg_7_clsnn0011100000d,0.5183661
4_5637_2019-01-28.jpg_8_clsnn1000000010d,0.37828508
4_5637_2019-01-28.jpg_9_clsnn0000011000d,0.1514777
4_5643_2019-01-28.jpg_0_clsnn0000111000d,0.32203743
4_5643_2019-01-28.jpg_1_clsnn1000100000d,0.6376779
4_5643_2019-01-28.jpg_2_clsnn1000000000d,0.15483938
4_5643_2019-01-28.jpg_3_clsnn1000100000d,0.2548564
4_5643_2019-01-28.jpg_4_clsnn0011001000d,0.46928257
4_5643_2019-01-28.jpg_5_clsnn1000000010d,0.5339819
4_5643_2019-01-28.jpg_6_clsnn1000000000d,0.23518775
4_5649_2019-01-28.jpg_0_clsnn0000111000d,0.5522275
4_5649_2019-01-28.jpg_1_clsnn1000000000d,0.22312081
4_5649_2019-01-28.jpg_2_clsnn0011000000d,0.2278351
4_5649_2019-01-28.jpg_3_clsnn0010101000d,0.9048965
4_5649_2019-01-28.jpg_4_clsnn0010101000d,0.5300294
4_5649_2019-01-28.jpg_5_clsnn1000000010d,0.42914674
4_5649_2019-01-28.jpg_6_clsnn1000000000d,0.42347527
4_5649_2019-01-28.jpg_7_clsnn1000000000d,0.10258514
4_5649_2019-01-28.jpg_8_clsnn0010100000d,0.1445813
4_5655_2019-01-28.jpg_0_clsnn0010101000d,0.45839936
4_5655_2019-01-28.jpg_1_clsnn0100000010d,0.101811714
4_5655_2019-01-28.jpg_2_clsnn0010101000d,0.87443537
4_5655_2019-01-28.jpg_3_clsnn0100000010d,0.19161515
4_5655_2019-01-28.jpg_4_clsnn1000000010d,0.2915855
4_5655_2019-01-28.jpg_5_clsnn0010101000d,0.75935185
4_5655_2019-01-28.jpg_6_clsnn0010101000d,0.92229915
4_5655_2019-01-28.jpg_7_clsnn0010000000d,0.008774313
4_5655_2019-01-28.jpg_8_clsnn0011000000d,0.36519444
4_5661_2019-01-28.jpg_0_clsnn0011000000d,0.53184706
4_5661_2019-01-28.jpg_10_clsnn1000000000d,0.22245431
4_5661_2019-01-28.jpg_1_clsnn0100000000d,0.20814726
4_5661_2019-01-28.jpg_2_clsnn1000010000d,0.12445162
4_5661_2019-01-28.jpg_3_clsnn0010000000d,0.22012094
4_5661_2019-01-28.jpg_4_clsnn0010101000d,0.8239088
4_5661_2019-01-28.jpg_5_clsnn0100000000d,0.73126084
4_5661_2019-01-28.jpg_6_clsnn0010100000d,0.52092576
4_5661_2019-01-28.jpg_7_clsnn0010101000d,0.4900206
4_5661_2019-01-28.jpg_8_clsnn0000111000d,0.4971187
4_5661_2019-01-28.jpg_9_clsnn1000000000d,0.5713177
4_5667_2019-01-28.jpg_0_clsnn0010101000d,0.29395288
4_5667_2019-01-28.jpg_1_clsnn0100000000d,0.057008803
4_5667_2019-01-28.jpg_2_clsnn0010101000d,0.88904184
4_5667_2019-01-28.jpg_3_clsnn0010000000d,0.039384436
4_5667_2019-01-28.jpg_4_clsnn0010101000d,0.59226173
4_5667_2019-01-28.jpg_5_clsnn0011000000d,0.2344498
4_5667_2019-01-28.jpg_6_clsnn0100000000d,0.49551854
4_5667_2019-01-28.jpg_7_clsnn0010101000d,0.6724855
4_5667_2019-01-28.jpg_8_clsnn0010101000d,0.46760145
4_5667_2019-01-28.jpg_9_clsnn1001000000d,0.2828144
4_5673_2019-01-28.jpg_0_clsnn0010100000d,0.21415341
4_5673_2019-01-28.jpg_1_clsnn0011001000d,0.3631854
4_5673_2019-01-28.jpg_2_clsnn0010000000d,0.15414174
4_5673_2019-01-28.jpg_3_clsnn0100000000d,0.08969294
4_5673_2019-01-28.jpg_4_clsnn0010101000d,0.40256578
4_5673_2019-01-28.jpg_5_clsnn1000000010d,0.550085
4_5673_2019-01-28.jpg_6_clsnn0100000000d,0.64134175
4_5673_2019-01-28.jpg_7_clsnn0000111000d,0.45290297
4_5673_2019-01-28.jpg_8_clsnn0100000000d,0.9214431
4_5679_2019-01-28.jpg_0_clsnn0010011000d,0.6542978
4_5679_2019-01-28.jpg_1_clsnn0011100000d,0.31443277
4_5679_2019-01-28.jpg_2_clsnn0010101000d,0.7342441
4_5679_2019-01-28.jpg_3_clsnn0010101000d,0.87527204
4_5679_2019-01-28.jpg_4_clsnn0010101000d,0.45143282
4_5679_2019-01-28.jpg_5_clsnn0000000010d,0.46614325
4_5679_2019-01-28.jpg_6_clsnn0010000000d,0.013781859
4_5685_2019-01-28.jpg_0_clsnn0010101000d,0.6249178
4_5685_2019-01-28.jpg_1_clsnn0010101000d,0.44933012
4_5685_2019-01-28.jpg_2_clsnn0010111000d,0.41794145
4_5685_2019-01-28.jpg_3_clsnn0010100000d,0.5371956
4_5685_2019-01-28.jpg_4_clsnn0011100000d,0.44530302
4_5685_2019-01-28.jpg_5_clsnn0010000000d,0.027552368
4_5691_2019-01-28.jpg_0_clsnn0010101000d,0.61107475
4_5691_2019-01-28.jpg_1_clsnn0010111000d,0.39936492
4_5691_2019-01-28.jpg_2_clsnn0010100000d,0.826122
4_5691_2019-01-28.jpg_3_clsnn0010100000d,0.76315373
4_5691_2019-01-28.jpg_4_clsnn0011001000d,0.11675966
4_5691_2019-01-28.jpg_5_clsnn0100000000d,0.11612391
4_5697_2019-01-28.jpg_0_clsnn0000111000d,0.6327072
4_5697_2019-01-28.jpg_1_clsnn0010101000d,0.5301005
4_5697_2019-01-28.jpg_2_clsnn0010100000d,0.106001385
4_5697_2019-01-28.jpg_3_clsnn0010100000d,0.6045696
4_5697_2019-01-28.jpg_4_clsnn0011000000d,0.7179721
4_5697_2019-01-28.jpg_5_clsnn1000000000d,0.049767885
4_5697_2019-01-28.jpg_6_clsnn0010000000d,0.07249514
4_5703_2019-01-28.jpg_0_clsnn0011001000d,0.5377922
4_5703_2019-01-28.jpg_1_clsnn0000111000d,0.5307373
4_5703_2019-01-28.jpg_2_clsnn0010101000d,0.8493266
4_5703_2019-01-28.jpg_3_clsnn0010000000d,0.031125437
4_5703_2019-01-28.jpg_4_clsnn0010100000d,0.86141735
4_5703_2019-01-28.jpg_5_clsnn0010101000d,0.6377047
4_5703_2019-01-28.jpg_6_clsnn0010100000d,0.7018161
4_5709_2019-01-28.jpg_0_clsnn0010101000d,0.71312463
4_5709_2019-01-28.jpg_1_clsnn0011000000d,0.4876794
4_5709_2019-01-28.jpg_2_clsnn0010101000d,0.90381134
4_5709_2019-01-28.jpg_3_clsnn0010100000d,0.71363866
4_5709_2019-01-28.jpg_4_clsnn0010100000d,0.66731226
4_5709_2019-01-28.jpg_5_clsnn0000111000d,0.50624394
4_5709_2019-01-28.jpg_6_clsnn0010000000d,0.07569347
4_5715_2019-01-28.jpg_0_clsnn0010101000d,0.5593886
4_5715_2019-01-28.jpg_1_clsnn0010000000d,0.04706715
4_5715_2019-01-28.jpg_2_clsnn0100000000d,0.16023788
4_5715_2019-01-28.jpg_3_clsnn0000111000d,0.063183576
4_5715_2019-01-28.jpg_4_clsnn0010100000d,0.8973052
4_5715_2019-01-28.jpg_5_clsnn0011000000d,0.7079356
4_5715_2019-01-28.jpg_6_clsnn0010100000d,0.7758108
4_5715_2019-01-28.jpg_7_clsnn0010100000d,0.40381905
4_5721_2019-01-28.jpg_0_clsnn0010100000d,0.58856016
4_5721_2019-01-28.jpg_1_clsnn0010101000d,0.6029965
4_5721_2019-01-28.jpg_2_clsnn0010100000d,0.5934259
4_5721_2019-01-28.jpg_3_clsnn0011000000d,0.74328977
4_5721_2019-01-28.jpg_4_clsnn0000111000d,0.13569847
4_5721_2019-01-28.jpg_5_clsnn0010100000d,0.8714514
4_5721_2019-01-28.jpg_6_clsnn1000000000d,0.30086604
4_5727_2019-01-28.jpg_0_clsnn0000111000d,0.49527097
4_5727_2019-01-28.jpg_1_clsnn0010100000d,0.6439751
4_5727_2019-01-28.jpg_2_clsnn0011000000d,0.59750485
4_5727_2019-01-28.jpg_3_clsnn0010101000d,0.71796465
4_5727_2019-01-28.jpg_4_clsnn1000000000d,0.36838478
4_5727_2019-01-28.jpg_5_clsnn0010101000d,0.8771604
4_5727_2019-01-28.jpg_6_clsnn0010100000d,0.8984146
4_5733_2019-01-28.jpg_0_clsnn0010101000d,0.62106
4_5733_2019-01-28.jpg_1_clsnn0000111000d,0.17684482
4_5733_2019-01-28.jpg_2_clsnn0010100000d,0.859827
4_5733_2019-01-28.jpg_3_clsnn0010100000d,0.7948502
4_5733_2019-01-28.jpg_4_clsnn0010100000d,0.2928977
4_5733_2019-01-28.jpg_5_clsnn0011000000d,0.5821159
4_5733_2019-01-28.jpg_6_clsnn1000000000d,0.3299629
4_5739_2019-01-28.jpg_0_clsnn1000101000d,0.36413395
4_5739_2019-01-28.jpg_1_clsnn0000000010d,0.05084048
4_5739_2019-01-28.jpg_2_clsnn0011000000d,0.45998466
4_5739_2019-01-28.jpg_3_clsnn0010101000d,0.87988126
4_5739_2019-01-28.jpg_4_clsnn0010101000d,0.30247095
4_5739_2019-01-28.jpg_5_clsnn0010011000d,0.5963339
4_5745_2019-01-28.jpg_0_clsnn0010101000d,0.89749956
4_5745_2019-01-28.jpg_1_clsnn1000001000d,0.2534904
4_5745_2019-01-28.jpg_2_clsnn0011000000d,0.58008856
4_5745_2019-01-28.jpg_3_clsnn0010101000d,0.23532079
4_5745_2019-01-28.jpg_4_clsnn1000001010d,0.3405622
4_5745_2019-01-28.jpg_5_clsnn0100000000d,0.19867958
4_5751_2019-01-28.jpg_0_clsnn1000101000d,0.45244372
4_5751_2019-01-28.jpg_1_clsnn0010101000d,0.704434
4_5751_2019-01-28.jpg_2_clsnn1000101010d,0.15941414
4_5751_2019-01-28.jpg_3_clsnn0010101000d,0.32458562
4_5751_2019-01-28.jpg_4_clsnn0011000000d,0.47708386
4_5751_2019-01-28.jpg_5_clsnn1000000000d,0.38596094
4_5751_2019-01-28.jpg_6_clsnn0100000000d,0.2693135
4_5757_2019-01-28.jpg_0_clsnn1000100010d,0.15805168
4_5757_2019-01-28.jpg_1_clsnn1000100010d,0.14439799
4_5757_2019-01-28.jpg_2_clsnn1000000010d,0.77777433
4_5757_2019-01-28.jpg_3_clsnn0010011000d,0.51889443
4_5757_2019-01-28.jpg_4_clsnn1001000000d,0.20484777
4_5757_2019-01-28.jpg_5_clsnn0001000000d,0.50311357
4_5763_2019-01-28.jpg_0_clsnn1000100010d,0.16729371
4_5763_2019-01-28.jpg_1_clsnn0010011000d,0.749364
4_5763_2019-01-28.jpg_2_clsnn0010000000d,0.3712023
4_5763_2019-01-28.jpg_3_clsnn1000100010d,0.2172833
4_5763_2019-01-28.jpg_4_clsnn0010101000d,0.9111984
4_5763_2019-01-28.jpg_5_clsnn1000000000d,0.29263803
4_5763_2019-01-28.jpg_6_clsnn1000000000d,0.7743049
4_5763_2019-01-28.jpg_7_clsnn0010000000d,0.008109592
4_5769_2019-01-28.jpg_0_clsnn1000100010d,0.15850322
4_5769_2019-01-28.jpg_1_clsnn1000100010d,0.18811585
4_5769_2019-01-28.jpg_2_clsnn0001000000d,0.52115446
4_5769_2019-01-28.jpg_3_clsnn1000100000d,0.63900936
4_5769_2019-01-28.jpg_4_clsnn1000100000d,0.5286632
4_5769_2019-01-28.jpg_5_clsnn0010101000d,0.5776161
4_5769_2019-01-28.jpg_6_clsnn0010000000d,0.002795922
4_5769_2019-01-28.jpg_7_clsnn0011000000d,0.088294394
4_5775_2019-01-28.jpg_0_clsnn1000100010d,0.06270653
4_5775_2019-01-28.jpg_1_clsnn1000000000d,0.77325785
4_5775_2019-01-28.jpg_2_clsnn0011000000d,0.48229715
4_5775_2019-01-28.jpg_3_clsnn0010011000d,0.37545943
4_5775_2019-01-28.jpg_4_clsnn0010000000d,0.0018515532
4_5775_2019-01-28.jpg_5_clsnn0100101000d,0.8880358
4_5775_2019-01-28.jpg_6_clsnn1000100010d,0.12710637
4_5781_2019-01-28.jpg_0_clsnn0010101000d,0.90494573
4_5781_2019-01-28.jpg_1_clsnn0010000000d,0.0021523756
4_5781_2019-01-28.jpg_2_clsnn0010101000d,0.48031604
4_5781_2019-01-28.jpg_3_clsnn1000100010d,0.13213281
4_5781_2019-01-28.jpg_4_clsnn1000100010d,0.093160935
4_5781_2019-01-28.jpg_5_clsnn1000100000d,0.53882015
4_5781_2019-01-28.jpg_6_clsnn0011000000d,0.4681874
4_5787_2019-01-28.jpg_0_clsnn1000100010d,0.16641688
4_5787_2019-01-28.jpg_1_clsnn0010000000d,0.020828985
4_5787_2019-01-28.jpg_2_clsnn1000100000d,0.8433332
4_5787_2019-01-28.jpg_3_clsnn0010100010d,0.10378056
4_5787_2019-01-28.jpg_4_clsnn0010101000d,0.2537596
4_5787_2019-01-28.jpg_5_clsnn0011000000d,0.5046293
4_5787_2019-01-28.jpg_6_clsnn0010011000d,0.35074332
4_5793_2019-01-28.jpg_0_clsnn0010101000d,0.41296682
4_5793_2019-01-28.jpg_1_clsnn1000100000d,0.6319783
4_5793_2019-01-28.jpg_2_clsnn1000100010d,0.06773361
4_5793_2019-01-28.jpg_3_clsnn0010101000d,0.77268565
4_5793_2019-01-28.jpg_4_clsnn0011000000d,0.50725985
4_5793_2019-01-28.jpg_5_clsnn0010111000d,0.60155463
4_5793_2019-01-28.jpg_6_clsnn0011000000d,0.004602861
4_5793_2019-01-28.jpg_7_clsnn1000100010d,0.08861351
4_5793_2019-01-28.jpg_8_clsnn0000100000d,0.6430759
4_5799_2019-01-28.jpg_0_clsnn1000100010d,0.11057972
4_5799_2019-01-28.jpg_1_clsnn1000100010d,0.14557229
4_5799_2019-01-28.jpg_2_clsnn0000100000d,0.7826578
4_5799_2019-01-28.jpg_3_clsnn0011000000d,0.011068625
4_5799_2019-01-28.jpg_4_clsnn0010100000d,0.9248169
4_5799_2019-01-28.jpg_5_clsnn0010101000d,0.67913383
4_5799_2019-01-28.jpg_6_clsnn1000100000d,0.48223084
4_5799_2019-01-28.jpg_7_clsnn0011000000d,0.46839917
4_5799_2019-01-28.jpg_8_clsnn0010111000d,0.5917219
4_5805_2019-01-28.jpg_0_clsnn0100000010d,0.75617117
4_5805_2019-01-28.jpg_1_clsnn1000100010d,0.1180392
4_5805_2019-01-28.jpg_2_clsnn1000100010d,0.04766746
4_5805_2019-01-28.jpg_3_clsnn1000100010d,0.65500474
4_5805_2019-01-28.jpg_4_clsnn0010100000d,0.9429203
4_5805_2019-01-28.jpg_5_clsnn0011000000d,0.32034048
4_5805_2019-01-28.jpg_6_clsnn0010101000d,0.46476203
4_5805_2019-01-28.jpg_7_clsnn0010111000d,0.47351947
4_5811_2019-01-28.jpg_0_clsnn0010100000d,0.89828336
4_5811_2019-01-28.jpg_1_clsnn0010101000d,0.58134633
4_5811_2019-01-28.jpg_2_clsnn1000000010d,0.036696397
4_5811_2019-01-28.jpg_3_clsnn0100000010d,0.3927348
4_5811_2019-01-28.jpg_4_clsnn0011000000d,0.6442155
4_5811_2019-01-28.jpg_5_clsnn0010000000d,0.027675278
4_5811_2019-01-28.jpg_6_clsnn1000000010d,0.48669606
4_5811_2019-01-28.jpg_7_clsnn0010111000d,0.48773655
4_5811_2019-01-28.jpg_8_clsnn0100000000d,0.52001953
4_5817_2019-01-28.jpg_0_clsnn0010101000d,0.50172454
4_5817_2019-01-28.jpg_1_clsnn0010100000d,0.86966485
4_5817_2019-01-28.jpg_2_clsnn0010111000d,0.35875273
4_5817_2019-01-28.jpg_3_clsnn1000000010d,0.08067366
4_5817_2019-01-28.jpg_4_clsnn1000000000d,0.11652918
4_5817_2019-01-28.jpg_5_clsnn0011000000d,0.5845464
4_5817_2019-01-28.jpg_6_clsnn0100000000d,0.10727828
4_5817_2019-01-28.jpg_7_clsnn1000000000d,0.02009119
4_5817_2019-01-28.jpg_8_clsnn1000000000d,0.4013673
